ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"8835115";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"FUERA_DE_SERVICIO";"448244.97";"4469558.29";"ETRS89";40.37500025;-3.60966316;"CALLE";"VILLAMAYOR DE SANTIAGO";"13";"28051";"PARQUE LOLA CAMARENA. JUNTO ÁREA CANINA";"31028258";"2022-05-05 00:00:00.0";"FUE_18_0070";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835118";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448756.2";"4469369.03";"ETRS89";40.37332685;-3.60362608;"CALLE";"PEÑARANDA DE BRACAMONTE";"8 B";"28051";"JUNTO PUMPTRACK, PROXIMO A AREA CANINA EN PARQUE ALBERTO PG";"31051528";"2022-05-05 00:00:00.0";"FUE_18_0071";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835151";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"449781.36";"4468803.16";"ETRS89";40.36829147;-3.59150626;"CALLE";"ALTO DEL RETIRO";"6";"28051";"C/V C/ ANTONIO DE GADES. JUNTO ÁREA CANINA";"31065803";"2022-05-05 00:00:00.0";"FUE_18_0073";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8888575";"Fuentes de beber";"206";"REJAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"450077.900";"4477106.204";"ETRS89";40.44310886;-3.58866490;"CALLE";"DEYANIRA";"8";"28022";"FRENTE FAROLAS 17 Y 18, EN ACERA DE PARQUE PROXIMO A AREA CANINA";"31053840";"2022-06-09 00:00:00.0";"FUE_20_0135";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9031613";"Fuentes de beber";"091";"CASA DE CAMPO";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"436901.469";"4473513.999";"ETRS89";40.40985339;-3.74366938;"PASEO";"Paseo Puerta del Angel";"1";"28011";"AREA CANINA VID Nº1";;;"FUEP_09_17_0011";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"530737";"Fuentes de beber";"097";"ARAVACA";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"434883.043";"4478142.128";"ETRS89";40.45138961;-3.76793035;"CALLE";"ARROYO DE POZUELO";"1";"28023";"JUNTO A ZONA CANINA";"31005566";"2025-01-08 00:00:00.0";"FUE_09_0141";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5842993";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443957.411";"4470686.146";"ETRS89";40.38488339;-3.66026581;"CALLE";"PUERTO DE COSTABONA";"9";"28018";"JUNTO FAROLA 9, EN AREA CANINA DEL PARQUE JAVIER DE MIGUEL";"20099405";"2017-04-26 00:00:00.0";"FUE_13_0163";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5849302";"Fuentes de beber";"104";"ALUCHE";"10";"LATINA";"CERRADA_TEMPORALMENT";"436182.76";"4471950.12";"ETRS89";40.39571056;-3.75198249;"CALLE";"DUQUESA DE PARCENT";"120";"28047";"JUNRO FAROLA 32, EN AREA CANINA DEL PARQUE CERRO ALMODOVAR";"31020632";;"FUE_10_0118";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"6542299";"Fuentes de beber";"144";"MEDIA LEGUA";"14";"MORATALAZ";"CERRADA_TEMPORALMENT";"443990.08";"4473215.38";"ETRS89";40.40767041;-3.66010343;"AVENIDA";"MORATALAZ";"25";"28030";"FRENTE FAROLA 11, EN JARDIN POSTERIOR A ESTACION DE SERVICIO, JUNTO AREA INFANTIL";"31057067";"2020-03-11 00:00:00.0";"FUE_14_0105";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"7130547";"Fuentes de beber";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"CERRADA_TEMPORALMENT";"449503.78";"4478163.55";"ETRS89";40.45259941;-3.59551845;"CALLE";"CATAMARAN";"9";"28042";"Parque Biosaludable Metro El Capricho";"20047353";"2020-07-15 00:00:00.0";"FUE_21_0065";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7131439";"Fuentes de beber";"123";"SAN FERMIN";"12";"USERA";"OPERATIVO";"441489.47";"4468737.86";"ETRS89";40.36716247;-3.68916106;"CALLE";"CORINDON";"10";"28041";"FRENTE CAMPO DE FUTBOL, PROXIMO A AREA CANINA Y CASETA DE JARDINEROS";"31005121";"2020-08-07 00:00:00.0";"FUE_12_0084";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7144389";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"CERRADA_TEMPORALMENT";"442885.88";"4469585.43";"ETRS89";40.37489473;-3.67279059;"RONDA";"SUR";"6 D";"28053";"FRENTE FAROLA 58, JUNTO AREA CANINA DEL PARQUE SOTO DE ENTREVIAS";"31060375";"2020-10-14 00:00:00.0";"FUE_13_0170";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7180278";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"CERRADA_TEMPORALMENT";"441136.89";"4479934.41";"ETRS89";40.46800165;-3.69434977;"CALLE";"COSTA VERDE";"3";"28029";"frente al Nº 3";"31017668";"2020-10-15 00:00:00.0";"FUE_06_0096";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7412031";"Fuentes de beber";"103";"LUCERO";"10";"LATINA";"CERRADA_TEMPORALMENT";"436274.373";"4472121.912";"ETRS89";40.39726515;-3.75092026;"CALLE";"CUART DE POBLET";"127";"28047";"JUNTO AREA CANINA, EN PARQUE CUÑA VERDE DE LATINA";"11063854";;"FUE_10_0123";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"7805896";"Fuentes de beber";"193";"VALDERRIVAS";"19";"VICALVARO";"OPERATIVO";"449343.28";"4472549.08";"ETRS89";40.40201088;-3.59696382;"AVENIDA";"GRAN VIA DEL ESTE";"14";"28032";"C/V C/ SAN CIPRIANO, ENTRE FAROLA 99 Y PISTA DEPORTIVA";"20179220";"2021-03-05 00:00:00.0";"FUE_19_0145";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7869825";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"CERRADA_TEMPORALMENT";"445270.88";"4470469.03";"ETRS89";40.38301479;-3.64477347;"AVENIDA";"RAFAEL ALBERTI";"51";"28018";"EN AREA CANINA DEL PARQUE CAMPO DE LA PALOMA";"11096233";"2021-05-14 00:00:00.0";"FUE_13_0172";"FUE22";"ZV";"MASCOTAS";"BEBEDERO TERRIER"
"7889388";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"CERRADA_TEMPORALMENT";"449856.26";"4468351.14";"ETRS89";40.36422384;-3.59058854;"CALLE";"PILAR DE MADARIAGA ROJO";"13";"28051";"ENTRE FAROLAS 14 Y 16, JUNTO AREA INFANTIL EN PARQUE GAME IRISI";"31029419";"2021-06-04 00:00:00.0";"FUE_18_0067";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7924260";"Fuentes de beber";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"OPERATIVO";"449439.85";"4472988.36";"ETRS89";40.40597408;-3.59586074;"PASEO";"POLIDEPORTIVO";"144";"28032";"FRENTE FAROLA 46, EN ACERA PROXIMO A AREA CANINA";"20064808";"2021-07-06 00:00:00.0";"FUE_19_0146";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8800150";"Fuentes de beber";"213";"CASCO HISTORICO DE BARAJAS";"21";"BARAJAS";"CERRADA_TEMPORALMENT";"450803.236";"4480598.554";"ETRS89";40.47461336;-3.58038307;"CALLE";"TROPICO";"19";"28042";"ZV CALLE ACUARIO - Junto área canina";"20044044";"2022-04-04 00:00:00.0";"FUE_21_0072";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"8834918";"Fuentes de beber";"095";"VALDEMARIN";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"434115.99";"4480215.43";"ETRS89";40.47000600;-3.77719071;"AVENIDA";"VALDEMARIN";"67";"28023";"JUNTO ÁREA CANINA";"20166322";"2022-05-05 00:00:00.0";"FUE_09_0136";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9031614";"Fuentes de beber";"091";"CASA DE CAMPO";"09";"MONCLOA-ARAVACA";"CERRADA_TEMPORALMENT";"437007.502";"4473546.342";"ETRS89";40.41015278;-3.74242299;"PASEO";"Paseo Puerta del Angel";"1";"28011";"AREA CANINA VID Nº2";;;"FUEP_09_17_0012";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031694";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447090.914";"4483149.04";"ETRS89";40.49736124;-3.62438851;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"EN LA ENTRADA 10 (GLORIETA DE ANTONIO BONET)";;;"FUEP_16_15_0007";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031695";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"447060.011";"4483023.06";"ETRS89";40.49622438;-3.62474265;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"ZONA CANINA CERCA DE LA BALSA";;;"FUEP_16_15_0008";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031717";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446985.629";"4481579.52";"ETRS89";40.48321550;-3.62549963;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"EN LA ENTRADA 1 (GLORIETA ISIDRO GONZALEZ VELAZQUEZ)";;;"FUEP_16_15_0029";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031741";"Fuentes de beber";"143";"MARROQUINA";"14";"MORATALAZ";"OPERATIVO";"446446.41";"4473902.63";"ETRS89";40.41402321;-3.63121397;"AVENIDA";"Avenida del Doctor Garcia Tapia";"125";"28030";"ZONA CANINA PROXIMA AL RECINTO FERIAL";;;"FUEP_14_19_0009";"PV24";"ZV";"MASCOTAS";"OTRO"
"8835114";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"CERRADA_TEMPORALMENT";"446944.621";"4468698.957";"ETRS89";40.36717702;-3.62490862;"CALLE";"CINCOVILLAS";"5";"28051";"ENTRE FAROLAS 8 Y 10, DENTRO DE AREA CANINA EN PARQUE";"31028057";"2022-05-05 00:00:00.0";"FUE_18_0069";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835122";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448448.5";"4468290.07";"ETRS89";40.36358783;-3.60716321;"AVENIDA";"CERRO MILANO";"27";"28051";"FRENTE FAROLA 164 , JUNTO AREA CANINA EN PARQUE JUNTO M-45";"31064538";;"FUE_18_0072";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835185";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446521.350";"4469652.910";"ETRS89";40.37574383;-3.62997383;"CALLE";"CABEZA MESADA";"7";"28031";"JUNTO AREA CANINA, EN PARQUE VALDEPERDICES";"31043451";"2022-05-05 00:00:00.0";"FUE_18_0074";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8921514";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"CERRADA_TEMPORALMENT";"443918.82";"4468898.78";"ETRS89";40.36877910;-3.66056317;"CALLE";"ESTEBAN CARROS";"80";"28053";"JUNTO AREA CANINA EN PARQUE GARRIGUES  WALKER, PROXIMO A AVC";"20170141";"2022-06-11 00:00:00.0";"FUE_13_0174";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"9031690";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446116.522";"4483153.27";"ETRS89";40.49733665;-3.63588716;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"JUNTO A LA ENTRADA DE LA PLAZA NORTE";;;"FUEP_16_15_0003";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031701";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445693.136";"4482319.59";"ETRS89";40.48979887;-3.64081185;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"JUNTO A LA ENTRADA DE LA PLAZA OESTE";;;"FUEP_16_15_0014";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031702";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445857.696";"4482296.13";"ETRS89";40.48959828;-3.63886818;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"ZONA CANINA CERCA DE LA PLAZA OESTE";;;"FUEP_16_15_0015";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031747";"Fuentes de beber";"142";"HORCAJO";"14";"MORATALAZ";"OPERATIVO";"446759.85";"4473570.31";"ETRS89";40.41104958;-3.62749198;"AVENIDA";"Avenida del Doctor Garcia Tapia";"125";"28030";"ZONA CANINA FUENTE CARRANTONA";;;"FUEP_14_19_0015";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031934";"Fuentes de beber";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"446717.55";"4478421.92";"ETRS89";40.45475301;-3.62839723;"AVDA";"MACHUPICHU";"1";"28043";"PARQUE JUAN PABLO II. Entrada Papa Negro";;;"FUEP_16_11_0007";"PV24";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9031935";"Fuentes de beber";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"447384.493";"4478698.14";"ETRS89";40.45728385;-3.62055484;"AVDA";"MACHUPICHU";"1";"28043";"PARQUE JUAN PABLO II. Área canina";;;"FUEP_16_11_0008";"PV24";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"9032108";"Fuentes de beber";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"448444.286";"4479328.04";"ETRS89";40.46302477;-3.60810733;"GTA";"S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG";"5";"28042";"PARQUE JUAN CARLOS I. Área canina";;;"FUEP_21_12_0004";"PV24";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"9127172";"Fuentes de beber";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438094.85";"4472184.91";"ETRS89";40.39796997;-3.72947620;"PASEO";"ERMITA DEL SANTO";"76";"28019";"JUNTO AREA CANINA PARQUE DE SAN ISIDRO,  PROXIMO A ESTANQUE CENTRAL";"20047749";"2022-12-19 00:00:00.0";"FUE_11_0144";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"9179667";"Fuentes de beber";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441630.330";"4466670.840";"ETRS89";40.34855140;-3.68731295;"CALLE";"EDUARDO MINGUITO";"57";"28021";"FRENTE Nº 57, PROXIMO A AREA INFANTIL EN PARQUE";"11127642";"2023-02-22 00:00:00.0";"FUE_17_0138";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9199241";"Fuentes de beber";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"CERRADA_TEMPORALMENT";"440401.06";"4465009.19";"ETRS89";40.33349535;-3.70163170;"CALLE";"SAN EUSTAQUIO";"26";"28021";"C/V C/ LAGUNA DEL MARQUESADO. JUNTO FAROLA 5, DENTRO DE AREA CANINA";"31022973";"2023-03-27 00:00:00.0";"FUE_17_0139";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9272894";"Fuentes de beber";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444467.88";"4476220.43";"ETRS89";40.43477358;-3.65473509;"CALLE";"VIRGEN DE LLUC";"1";"28027";"PARQUE CALERO, JUNTO ÁREA CANINA";"31050701";"2023-06-20 00:00:00.0";"FUE_15_0138";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9284711";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439567.43";"4469931.68";"ETRS89";40.37777992;-3.71191118;"AVENIDA";"RAFAELA YBARRA";"75";"28026";"FRENTE C/ PARQUE DE LA PALOMA Y FAROLA 134, JUNTO WC PÚBLICO";"11085784";"2023-07-10 00:00:00.0";"FUE_12_0087";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9289989";"Fuentes de beber";"122";"ORCASUR";"12";"USERA";"OPERATIVO";"440591.233";"4469156.167";"ETRS89";40.37086729;-3.69977910;"AVENIDA";"POBLADOS";"154";"28041";"C/V AVDA. ORCASUR, PROXIMO A PASARELA PEATONAL";"31007189";"2023-07-28 00:00:00.0";"FUE_12_0088";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9291850";"Fuentes de beber";"084";"PILAR";"08";"FUENCARRAL-EL PARDO";"CERRADA_TEMPORALMENT";"439309.391";"4481014.471";"ETRS89";40.47759972;-3.71600874;"AVENIDA";"MONFORTE DE LEMOS";"180";"28035";"ZONA CANINA";"20095370";"2023-08-04 00:00:00.0";"FUE_08_0190";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9295075";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445324.938";"4470361.079";"ETRS89";40.38204584;-3.64412738;"CALLE";"ARAGONESES";"4";"28018";"C/V C/ ANGELILLO, PROXIMO A FAROLA 1";"31017835";"2023-08-04 00:00:00.0";"FUE_13_0180";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310078";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"449071.067";"4474876.493";"ETRS89";40.42296115;-3.60035785;"CALLE";"SOFIA";"12";"28022";"FRENTE Pº GINEBRA, PRÓXIMO A FAROLA 57";"31065177";"2023-07-27 00:00:00.0";"FUE_20_0138";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9349565";"Fuentes de beber";"085";"LA PAZ";"08";"FUENCARRAL-EL PARDO";"OPERATIVO";"440867.977";"4481815.533";"ETRS89";40.48492844;-3.69769705;"CALLE";"SANTIAGO DE COMPOSTELA";"10";"28034";"bulevar AVDA. DE LA ILUSTRACIÓN";"11045892";"2023-12-14 00:00:00.0";"FUE_08_0191";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"9438299";"Fuentes de beber";"084";"PILAR";"08";"FUENCARRAL-EL PARDO";"CERRADA_TEMPORALMENT";"439668.382";"4481315.182";"ETRS89";40.48033479;-3.71180239;"PASEO";"VAGUADA";"13";"28029";"BULEVARD CV GTA. JOSÉ FRANCISCO DE ISLA";"20095218";"2024-03-25 00:00:00.0";"FUE_08_0198";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9438357";"Fuentes de beber";"085";"LA PAZ";"08";"FUENCARRAL-EL PARDO";"CERRADA_TEMPORALMENT";"440307.318";"4481496.818";"ETRS89";40.48201721;-3.70428177;"CALLE";"PEDRO RICO";"51";"28029";"BULEVARD CV CALLE GINZO DE LIMIA";"20098058";"2024-03-25 00:00:00.0";"FUE_08_0204";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9535019";"Fuentes de beber";"083";"PEÑAGRANDE";"08";"FUENCARRAL-EL PARDO";"CERRADA_TEMPORALMENT";"438776.734";"4481037.95";"ETRS89";40.47777213;-3.72229465;"CALLE";"ISLAS HEBRIDAS";"23";"28035";"CV ISLA DE TABARCA";"20015188";"2024-07-16 00:00:00.0";"FUE_08_0207";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9535385";"Fuentes de beber";"052";"PROSPERIDAD";"05";"CHAMARTIN";"CERRADA_TEMPORALMENT";"443626.613";"4477365.909";"ETRS89";40.44503604;-3.66475481;"CALLE";"PADRE CLARET";"4";"28002";"JARDÍN LUIS DE TRELLES";"11027478";"2024-07-19 00:00:00.0";"FUE_05_0092";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
